id;platform;url;license;type;file_num_speakers;file_MOS;file_duration_ms;file_duration;file_duration_transcribed;segment_from_ms;segment_from;segment_to_ms;segment_to;segment_duration_ms;segment_duration;segment_speaker_num;segment_speaker_sex;segment_speaker_age;segment_text_len;segment_text_letters;segment_text_words
2003_7;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;33402.6984126984;00:00:33.402;36212.2222222222;00:00:36.212;2809.5238095238;00:00:02.809;1;M;19-29;43;35;7
2003_8;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;36990;00:00:36.990;39545.5555555556;00:00:39.545;2555.5555555556;00:00:02.555;1;M;19-29;38;29;7
2003_9;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;39736.0317460317;00:00:39.736;43513.8095238095;00:00:43.513;3777.7777777778;00:00:03.777;1;M;19-29;62;52;9
2003_10;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;43990;00:00:43.990;48799.5238095238;00:00:48.799;4809.5238095238;00:00:04.809;1;M;19-29;60;47;11
2003_11;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;49799.5238095238;00:00:49.799;62339.2063492064;00:01:02.339;12539.682539683;00:00:12.539;1;M;19-29;173;139;30
2003_12;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;63243.9682539683;00:01:03.243;69132.8571428571;00:01:09.132;5888.8888888888;00:00:05.888;1;M;19-29;83;67;12
2003_13;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;70148.7301587302;00:01:10.148;73545.5555555555;00:01:13.545;3396.8253968253;00:00:03.396;1;M;19-29;53;42;10
2003_14;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;73831.2698412698;00:01:13.831;77624.9206349206;00:01:17.624;3793.6507936508;00:00:03.793;1;M;19-29;55;44;9
2003_15;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;78021.746031746;00:01:18.021;81894.7619047619;00:01:21.894;3873.0158730159;00:00:03.873;1;M;19-29;66;54;12
2003_16;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;83624.9206349206;00:01:23.624;91275.7142857143;00:01:31.275;7650.7936507937;00:00:07.650;1;M;19-29;126;99;21
2003_17;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;91497.9365079365;00:01:31.497;98815.3968253968;00:01:38.815;7317.4603174603;00:00:07.317;1;M;19-29;108;82;19
2003_18;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;99069.3650793651;00:01:39.069;102910.634920635;00:01:42.910;3841.2698412699;00:00:03.841;1;M;19-29;62;45;11
2003_19;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;102935.634920635;00:01:42.935;105974.126984127;00:01:45.974;3038.492063492;00:00:03.038;1;M;19-29;39;29;7
2003_20;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;106450.317460317;00:01:46.450;117418.571428571;00:01:57.418;10968.253968254;00:00:10.968;1;M;19-29;119;99;16
2003_21;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;117736.031746032;00:01:57.736;122259.841269841;00:02:02.259;4523.809523809;00:00:04.523;1;M;19-29;71;56;14
2003_22;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;123116.984126984;00:02:03.116;126815.396825397;00:02:06.815;3698.412698413;00:00:03.698;1;M;19-29;38;30;5
2003_23;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;127577.301587302;00:02:07.577;131545.555555556;00:02:11.545;3968.253968254;00:00:03.968;1;M;19-29;48;37;9
2003_24;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;131672.53968254;00:02:11.672;135577.301587302;00:02:15.577;3904.761904762;00:00:03.904;1;M;19-29;50;42;7
2003_25;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;137196.349206349;00:02:17.196;149450.317460317;00:02:29.450;12253.968253968;00:00:12.253;1;M;19-29;196;159;33
2003_26;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;151275.714285714;00:02:31.275;160720.158730159;00:02:40.720;9444.444444445;00:00:09.444;1;M;19-29;147;114;29
2003_27;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;161894;00:02:41.894;171957.047619048;00:02:51.957;10063.047619048;00:00:10.063;1;M;19-29;153;120;28
2003_28;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;172513.80952381;00:02:52.513;175370.952380952;00:02:55.370;2857.142857142;00:00:02.857;1;M;19-29;45;33;8
2003_29;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;175783.650793651;00:02:55.783;179370.952380952;00:02:59.370;3587.301587301;00:00:03.587;1;M;19-29;70;57;12
2003_30;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;180450.317460317;00:03:00.450;189355;00:03:09.355;8904.682539683;00:00:08.904;1;M;19-29;126;102;18
2003_31;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;190359.203904762;00:03:10.359;192771.90231746;00:03:12.771;2412.698412698;00:00:02.412;1;M;19-29;48;35;10
2003_32;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;193025.870571429;00:03:13.025;196740.156285714;00:03:16.740;3714.285714285;00:00:03.714;1;M;19-29;55;39;12
2003_33;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;197502.061047619;00:03:17.502;202073.489619048;00:03:22.073;4571.428571429;00:00:04.571;1;M;19-29;46;30;10
2003_34;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;202561.428571429;00:03:22.561;206450.317460317;00:03:26.450;3888.888888888;00:00:03.888;1;M;19-29;70;51;16
2003_35;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;207990;00:03:27.990;212577.301587302;00:03:32.577;4587.301587302;00:00:04.587;1;M;19-29;41;30;7
2003_36;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;213085.238095238;00:03:33.085;217847.142857143;00:03:37.847;4761.904761905;00:00:04.761;1;M;19-29;99;77;18
2003_37;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;218656.666666667;00:03:38.656;222037.619047619;00:03:42.037;3380.952380952;00:00:03.380;1;M;19-29;58;41;13
2003_38;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;223323.333333333;00:03:43.323;224878.888888889;00:03:44.878;1555.555555556;00:00:01.555;1;M;19-29;23;15;5
2003_39;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;225545.555555556;00:03:45.545;231434;00:03:51.434;5888.444444444;00:00:05.888;1;M;19-29;81;56;16
2003_40;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;233355.079365079;00:03:53.355;237958.253968254;00:03:57.958;4603.174603175;00:00:04.603;1;M;19-29;68;55;12
2003_41;SoundCloud;https://soundcloud.com/urbankid-853010567/razvan-zlavog-soricel-de-biblioteca-povesti-citite-de-parinti;CC Attribution Non-Commercial Share Alike;Read;1;5;265951;0:04:25;0:04:25;238291.587301587;00:03:58.291;254974.126984127;00:04:14.974;16682.53968254;00:00:16.682;1;M;19-29;161;117;24
2005_1;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;8944.44444444445;00:00:08.944;10547.619047619;00:00:10.547;1603.1746031745;00:00:01.603;1;M;19-29;34;28;6
2005_2;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;10968.253968254;00:00:10.968;13301.5873015873;00:00:13.301;2333.3333333333;00:00:02.333;1;M;19-29;50;43;6
2005_3;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;13761.9047619048;00:00:13.761;21952.380952381;00:00:21.952;8190.4761904762;00:00:08.190;1;M;19-29;153;123;23
2005_4;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;22196.3492063492;00:00:22.196;35339;00:00:35.339;13142.650793651;00:00:13.142;1;M;19-29;245;204;37
2005_5;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;35974.126984127;00:00:35.974;44783.6507936508;00:00:44.783;8809.5238095238;00:00:08.809;1;M;19-29;172;146;25
2005_6;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;45386.8253968254;00:00:45.386;52736.0317460317;00:00:52.736;7349.2063492063;00:00:07.349;1;M;19-29;141;118;22
2005_7;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;53148.7301587302;00:00:53.148;63497.9365079365;00:01:03.497;10349.206349206;00:00:10.349;1;M;19-29;188;149;36
2005_8;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;64243.9682539683;00:01:04.243;77037.6190476191;00:01:17.037;12793.650793651;00:00:12.793;1;M;19-29;244;198;37
2005_9;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;77482.0634920635;00:01:17.482;81402.6984126984;00:01:21.402;3920.6349206349;00:00:03.920;1;M;19-29;81;67;13
2005_10;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;81926.5079365079;00:01:21.926;92831.2698412698;00:01:32.831;10904.761904762;00:00:10.904;1;M;19-29;228;183;42
2005_11;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;93148.7301587302;00:01:33.148;99831.2698412698;00:01:39.831;6682.5396825396;00:00:06.682;1;M;19-29;125;103;21
2005_12;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;100323.333333333;00:01:40.323;107799.523809524;00:01:47.799;7476.190476191;00:00:07.476;1;M;19-29;138;114;21
2005_13;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;108910.634920635;00:01:48.910;117291.587301587;00:01:57.291;8380.952380952;00:00:08.380;1;M;19-29;158;131;22
2005_14;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;118053.492063492;00:01:58.053;121085.238095238;00:02:01.085;3031.746031746;00:00:03.031;1;M;19-29;61;53;8
2005_15;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;121450.317460317;00:02:01.450;131878.888888889;00:02:11.878;10428.571428572;00:00:10.428;1;M;19-29;207;174;32
2005_16;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;132577.301587302;00:02:12.577;134878.888888889;00:02:14.878;2301.587301587;00:00:02.301;1;M;19-29;45;39;6
2005_17;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;135275.714285714;00:02:15.275;144021.746031746;00:02:24.021;8746.031746032;00:00:08.746;1;M;19-29;169;144;22
2005_18;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;144736.031746032;00:02:24.736;146783.650793651;00:02:26.783;2047.619047619;00:00:02.047;1;M;19-29;40;34;6
2005_19;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;147291.587301587;00:02:27.291;157974.126984127;00:02:37.974;10682.53968254;00:00:10.682;1;M;19-29;209;173;32
2005_20;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;158482.063492063;00:02:38.482;165101.111111111;00:02:45.101;6619.047619048;00:00:06.619;1;M;19-29;132;111;20
2005_21;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;165799.523809524;00:02:45.799;175085.238095238;00:02:55.085;9285.714285714;00:00:09.285;1;M;19-29;178;149;27
2005_22;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;175418.571428571;00:02:55.418;187624.920634921;00:03:07.624;12206.34920635;00:00:12.206;1;M;19-29;214;176;32
2005_23;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;188831.26984127;00:03:08.831;197005.873015873;00:03:17.005;8174.603174603;00:00:08.174;1;M;19-29;153;126;26
2005_24;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;197672.53968254;00:03:17.672;203847.142857143;00:03:23.847;6174.603174603;00:00:06.174;1;M;19-29;100;80;14
2005_25;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;204243.968253968;00:03:24.243;214085.238095238;00:03:34.085;9841.26984127;00:00:09.841;1;M;19-29;179;155;24
2005_26;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;214720.158730159;00:03:34.720;223609;00:03:43.609;8888.841269841;00:00:08.888;1;M;19-29;120;87;16
2005_27;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;224164.603174603;00:03:44.164;233355.079365079;00:03:53.355;9190.476190476;00:00:09.190;1;M;19-29;145;116;17
2005_28;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;233910.634920635;00:03:53.910;242974.126984127;00:04:02.974;9063.492063492;00:00:09.063;1;M;19-29;163;135;24
2005_29;SoundCloud;https://soundcloud.com/postoperator/7-acute-care-surgery;CC Attribution Non-Commercial Share Alike;Spontaneous;1;5;2375103;0:39:35;0:04:20;243482.063492063;00:04:03.482;259243.968253968;00:04:19.243;15761.904761905;00:00:15.761;1;M;19-29;287;241;41
2004_1;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;2925.17006802721;00:00:02.925;4172.33560090703;00:00:04.172;1247.1655328798;00:00:01.247;1;M;19-29;26;20;4
2004_2;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;4308.39002267574;00:00:04.308;7800.45351473923;00:00:07.800;3492.0634920635;00:00:03.492;1;M;19-29;62;48;12
2004_3;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;13643.0612244898;00:00:13.643;17271.179138322;00:00:17.271;3628.1179138322;00:00:03.628;1;M;19-29;55;43;9
2004_4;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;17656.6666666667;00:00:17.656;19652.1315192744;00:00:19.652;1995.4648526077;00:00:01.995;1;M;19-29;27;19;5
2004_5;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;20377.7551020408;00:00:20.377;22475.2607709751;00:00:22.475;2097.5056689343;00:00:02.097;1;M;19-29;35;27;7
2004_6;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;23205.4195011338;00:00:23.205;29293.8548752834;00:00:29.293;6088.4353741496;00:00:06.088;1;M;19-29;76;54;16
2004_7;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;29373.2199546485;00:00:29.373;33035.3514739229;00:00:33.035;3662.1315192744;00:00:03.662;1;M;19-29;73;56;13
2004_8;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;34355.0793650794;00:00:34.355;38969.5918367347;00:00:38.969;4614.5124716553;00:00:04.614;1;M;19-29;62;44;13
2004_9;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;39649.8639455782;00:00:39.649;44661.201814059;00:00:44.661;5011.3378684808;00:00:05.011;1;M;19-29;84;61;19
2004_10;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;45429.5986394558;00:00:45.429;54023.7029478458;00:00:54.023;8594.10430839;00:00:08.594;1;M;19-29;153;106;27
2004_11;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;55055.7596371882;00:00:55.055;60962.7891156463;00:01:00.962;5907.0294784581;00:00:05.907;1;M;19-29;98;72;16
2004_12;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;61588.6394557823;00:01:01.588;65613.5827664399;00:01:05.613;4024.9433106576;00:00:04.024;1;M;19-29;86;67;16
2004_13;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;66432.1768707483;00:01:06.432;71477.5283446712;00:01:11.477;5045.3514739229;00:00:05.045;1;M;19-29;73;54;14
2004_14;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;71736.0317460317;00:01:11.736;76804.0589569161;00:01:16.804;5068.0272108844;00:00:05.068;1;M;19-29;88;72;15
2004_15;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;77817.9124095238;00:01:17.817;86117.232137415;00:01:26.117;8299.3197278912;00:00:08.299;1;M;19-29;118;83;21
2004_16;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;87228.3432485261;00:01:27.228;91706.8012984127;00:01:31.706;4478.4580498866;00:00:04.478;1;M;19-29;81;61;14
2004_17;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;92143;00:01:32.143;96202.2470589569;00:01:36.202;4059.2470589569;00:00:04.059;2;F;19-29;67;52;11
2004_18;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;97962.7891156463;00:01:37.962;98733.7641723356;00:01:38.733;770.97505668931;00:00:00.770;1;M;19-29;7;5;1
2004_19;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;100593.174603175;00:01:40.593;103132;00:01:43.132;2538.825396825;00:00:02.538;1;M;19-29;34;27;7
2004_20;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;106598.684252834;00:01:46.598;119512;00:01:59.512;12913.315747166;00:00:12.913;2;F;19-29;215;152;48
2004_21;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;121606.780045351;00:02:01.606;122457;00:02:02.457;850.219954649;00:00:00.850;2;F;19-29;11;6;2
2004_22;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;123488.866213152;00:02:03.488;126255.306122449;00:02:06.255;2766.439909297;00:00:02.766;2;F;19-29;43;32;8
2004_23;SoundCloud;https://soundcloud.com/andreirosca/aliniat-cu-tine-povesti-de-viata-erika-popliceanu;CC Attribution Non-Commercial Share Alike;Spontaneous;2;4;4284080;1:11:24;0:11:30;126856.213151927;00:02:06.856;128760.975056689;00:02:08.760;1904.761904762;00:00:01.904;2;F;19-29;31;24;5
